data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-03,BDRX,BDRX,H1SB34,HSBC HOLDING,DRN,137468360,0.659,,
2026-06-03,BDRX,BDRX,ITLC34,INTEL,DRN,301260600,1.089,,
2026-06-03,BDRX,BDRX,JDCO34,JD COM,DRN,77523180,0.076,,
2026-06-03,BDRX,BDRX,JNJB34,JOHNSON,DRN ED,24450000,0.073,,
2026-06-03,BDRX,BDRX,JPMC34,JPMORGAN,DRN,268222000,1.628,,
2026-06-03,BDRX,BDRX,K2CG34,KINGSOFT CHL,DRN,17919432,0.008,,
2026-06-03,BDRX,BDRX,KHCB34,KRAFT HEINZ,DRN,11870000,0.014,,
2026-06-03,BDRX,BDRX,LILY34,LILLY,DRN,283445670,2.045,,
2026-06-03,BDRX,BDRX,L1YG34,LLOYDS BANKI,DRN,146479900,0.165,,
2026-06-03,BDRX,BDRX,L1MN34,LUMEN TECH,DRN,10301590,0.022,,
2026-06-03,BDRX,BDRX,MSCD34,MASTERCARD,DRN,274417079,0.870,,
2026-06-03,BDRX,BDRX,MCDC34,MCDONALDS,DRN ED,142165520,0.402,,
2026-06-03,BDRX,BDRX,M2PT34,MEDICAL P TR,DRN,12056580,0.006,,
2026-06-03,BDRX,BDRX,MELI34,MERCADOLIBRE,DRN,60836616,0.170,,
2026-06-03,BDRX,BDRX,MRCK34,MERCK,DRN,197590320,0.579,,
2026-06-03,BDRX,BDRX,M1TA34,META PLAT,DRN,612409840,2.636,,
2026-06-03,BDRX,BDRX,MUTC34,MICRON TECHN,DRN,67664040,2.420,,
2026-06-03,BDRX,BDRX,MSFT34,MICROSOFT,DRN,1782150960,6.603,,
2026-06-03,BDRX,BDRX,M1RN34,MODERNA INC,DRN,79317380,0.036,,
2026-06-03,BDRX,BDRX,M1NS34,MONSTER BEVE,DRN,78232480,0.174,,
2026-06-03,BDRX,BDRX,MSBR34,MORGAN STAN,DRN,15860000,0.136,,
2026-06-03,BDRX,BDRX,N1DA34,NASDAQ INC,DRN,11368878,0.104,,
2026-06-03,BDRX,BDRX,NFLX34,NETFLIX,DRN,2111081000,0.713,,
2026-06-03,BDRX,BDRX,N1EM34,NEWMONT GOLD,DRN ED,10799330,0.235,,
2026-06-03,BDRX,BDRX,NEXT34,NEXTERA ENER,DRN ED,83412120,0.369,,
2026-06-03,BDRX,BDRX,NIKE34,NIKE,DRN ED,119949928,0.105,,
2026-06-03,BDRX,BDRX,N1VO34,NOVO NORDISK,DRN,271210240,0.294,,
