data_captura,titulo,vencimento,preco_unitario,preco_retorno,posicao_custodia
2026-06-05,760199,2060-08-15,3902.84756804,0.00000000,24144022
2026-06-05,770100,2031-01-01,7898.46579114,0.00000000,11040915
2026-06-05,950197,2026-07-01,48.29957694,0.00000000,3199762
2026-06-05,950197,2027-01-01,45.06518292,0.00000000,3199762
2026-06-05,950197,2027-07-01,42.13868690,0.00000000,3199762
2026-06-05,950197,2028-01-01,39.33279304,0.00000000,3199762
2026-06-05,950197,2028-07-01,36.77118183,0.00000000,3199762
2026-06-05,950197,2029-01-01,34.36230119,0.00000000,3199762
2026-06-05,950197,2029-07-01,32.09406992,0.00000000,2767492
2026-06-05,950197,2030-01-01,29.96973403,0.00000000,2767492
2026-06-05,950197,2030-07-01,28.00919559,0.00000000,2767492
2026-06-05,950197,2031-01-01,26.09751207,0.00000000,2767492
2026-06-05,950197,2031-07-01,24.40345608,0.00000000,2640835
2026-06-05,950197,2032-01-01,22.66757607,0.00000000,2640835
2026-06-05,950197,2032-07-01,21.16478632,0.00000000,2640835
2026-06-05,950197,2033-01-01,19.69357000,0.00000000,2640835
2026-06-05,950197,2033-07-01,18.38292236,0.00000000,2355218
2026-06-05,950197,2034-01-01,17.12929354,0.00000000,2355218
2026-06-05,950197,2034-07-01,15.98631517,0.00000000,2355218
2026-06-05,950197,2035-01-01,14.91822635,0.00000000,2355218
2026-06-05,950197,2035-07-01,13.92021431,0.00000000,300002
2026-06-05,950197,2036-01-01,12.99125645,0.00000000,300002
2026-06-05,950197,2036-07-01,12.12721630,0.00000000,300002
2026-06-05,950197,2037-01-01,11.25980856,0.00000000,300002
2026-06-05,950198,2029-01-01,704.01784073,0.00000000,432270
2026-06-05,950198,2031-01-01,534.68811644,0.00000000,126657
2026-06-05,950198,2033-01-01,403.48358964,0.00000000,285617
2026-06-05,950198,2035-01-01,305.64592995,0.00000000,2055216
2026-06-05,950198,2037-01-01,230.69194532,0.00000000,300002
2026-06-05,950199,2027-01-01,1016.66384642,0.00000000,121359342
2026-06-05,950199,2029-01-01,949.94505794,0.00000000,119202288
2026-06-05,950199,2031-01-01,896.61242389,0.00000000,206323559
2026-06-05,950199,2033-01-01,852.97686335,0.00000000,96018218
2026-06-05,950199,2035-01-01,821.00928366,0.00000000,116964841
2026-06-05,950199,2037-01-01,795.61046950,0.00000000,39118123
2026-06-06,210100,2026-09-01,19146.70175786,0.00000000,9622070
2026-06-06,210100,2027-03-01,19138.30878503,0.00000000,29181707
2026-06-06,210100,2027-09-01,19129.32524923,0.00000000,28452997
2026-06-06,210100,2028-03-01,19118.03145649,0.00000000,17400461
2026-06-06,210100,2028-09-01,19103.20002429,0.00000000,20354427
2026-06-06,210100,2029-03-01,19085.71020928,0.00000000,18709000
2026-06-06,210100,2029-09-01,19067.15113561,0.00000000,16969686
2026-06-06,210100,2030-03-01,19050.48158397,0.00000000,14029041
2026-06-06,210100,2030-06-01,19041.14697136,0.00000000,10399564
2026-06-06,210100,2030-09-01,19030.61589689,0.00000000,11416473
2026-06-06,210100,2030-12-01,19023.50984268,0.00000000,7592691
2026-06-06,210100,2031-03-01,19012.16804337,0.00000000,12241564
2026-06-06,210100,2031-06-01,19001.00482768,0.00000000,9942990
2026-06-06,210100,2031-09-01,18991.18388669,0.00000000,8487474
2026-06-06,210100,2031-12-01,18971.02638286,0.00000000,6974714
2026-06-06,210100,2032-03-01,18959.10418756,0.00000000,9221040
2026-06-06,210100,2032-06-01,18939.94386633,0.00000000,11204071
2026-06-06,100000,2026-07-01,990.10138193,0.00000000,234106785
2026-06-06,100000,2026-10-01,955.31940328,0.00000000,142041641
2026-06-06,100000,2027-01-01,923.24929375,0.00000000,6159181
2026-06-06,100000,2027-04-01,892.92260849,0.00000000,133068031
2026-06-06,100000,2027-07-01,862.09576284,0.00000000,118806132
2026-06-06,100000,2027-10-01,831.51891975,0.00000000,124138520
2026-06-06,100000,2028-01-01,803.04453626,0.00000000,77876075
2026-06-06,100000,2028-04-01,775.37620486,0.00000000,28359542
2026-06-06,100000,2028-07-01,749.19138942,0.00000000,29762594
2026-06-06,100000,2029-01-01,698.78359863,0.00000000,249728704
2026-06-06,100000,2029-07-01,651.91326044,0.00000000,218222458
2026-06-06,100000,2030-01-01,607.95117303,0.00000000,158371470
2026-06-06,100000,2031-01-01,528.56912763,0.00000000,4977963
2026-06-06,100000,2032-01-01,458.21975411,0.00000000,188129672
2026-06-06,760197,2026-08-15,136.66244937,0.00000000,3523260
2026-06-06,760197,2026-11-15,133.84094448,0.00000000,3832803
2026-06-06,760197,2027-02-15,131.63548452,0.00000000,3003812
2026-06-06,760197,2027-05-15,129.28056412,0.00000000,3832803
2026-06-06,760197,2027-08-15,126.59168732,0.00000000,3003812
2026-06-06,760197,2027-11-15,123.99719069,0.00000000,3821746
2026-06-06,760197,2028-02-15,121.29941825,0.00000000,3003812
2026-06-06,760197,2028-05-15,118.89328564,0.00000000,3821746
2026-06-06,760197,2028-08-15,116.32810925,0.00000000,3003812
2026-06-06,760197,2028-11-15,113.92913881,0.00000000,3821746
2026-06-06,760197,2029-02-15,111.69128063,0.00000000,2681613
2026-06-06,760197,2029-05-15,109.45392790,0.00000000,3821746
2026-06-06,760197,2029-08-15,107.09394705,0.00000000,2681613
2026-06-06,760197,2029-11-15,104.83000782,0.00000000,3661699
2026-06-06,760197,2030-02-15,102.64072948,0.00000000,2681613
2026-06-06,760197,2030-05-15,100.61099139,0.00000000,3661699
2026-06-06,760197,2030-08-15,98.45931473,0.00000000,2681613
2026-06-06,760197,2030-11-15,96.42757831,0.00000000,3661699
2026-06-06,760197,2031-02-15,94.63455652,0.00000000,2299031
2026-06-06,760197,2031-05-15,92.96652115,0.00000000,3661699
2026-06-06,760197,2031-08-15,91.09050983,0.00000000,2299031
2026-06-06,760197,2031-11-15,89.23263771,0.00000000,3651384
2026-06-06,760197,2032-02-15,87.58254558,0.00000000,2299031
2026-06-06,760197,2032-05-15,85.88749971,0.00000000,3651384
2026-06-06,760197,2032-08-15,84.20249724,0.00000000,2299031
2026-06-06,760197,2032-11-15,82.60029522,0.00000000,3651384
2026-06-06,760197,2033-02-15,80.95607433,0.00000000,2084209
2026-06-06,760197,2033-05-15,79.48166358,0.00000000,3651384
2026-06-06,760197,2033-08-15,77.96253573,0.00000000,2084209
2026-06-06,760197,2033-11-15,76.51766052,0.00000000,3583181
2026-06-06,760197,2034-02-15,75.07454060,0.00000000,2084209
2026-06-06,760197,2034-05-15,73.82335269,0.00000000,3583181
2026-06-06,760197,2034-08-15,72.45695170,0.00000000,2084209
2026-06-06,760197,2034-11-15,71.16335572,0.00000000,3583181
2026-06-06,760197,2035-02-15,69.95440295,0.00000000,2084209
2026-06-06,760197,2035-05-15,68.74320340,0.00000000,3583181
2026-06-06,760197,2035-08-15,67.47791166,0.00000000,2084209
2026-06-06,760197,2035-11-15,66.28195004,0.00000000,1994805
2026-06-06,760197,2036-02-15,65.12964042,0.00000000,2084209
2026-06-06,760197,2036-05-15,64.05166304,0.00000000,1994805
2026-06-06,760197,2036-08-15,62.88021312,0.00000000,2084209
2026-06-06,760197,2036-11-15,61.70271778,0.00000000,1994805
2026-06-06,760197,2037-02-15,60.60255350,0.00000000,2084209
2026-06-06,760197,2037-05-15,59.55660347,0.00000000,1994805
2026-06-06,760197,2037-08-15,58.41505374,0.00000000,2084209
2026-06-06,760197,2037-11-15,57.34785676,0.00000000,1944194
2026-06-06,760197,2038-02-15,56.30145394,0.00000000,2084209
2026-06-06,760197,2038-05-15,55.29189269,0.00000000,1944194
2026-06-06,760197,2038-08-15,54.25362634,0.00000000,2084209
2026-06-06,760197,2038-11-15,53.26793894,0.00000000,1944194
2026-06-06,760197,2039-02-15,52.25549957,0.00000000,2084209
2026-06-06,760197,2039-05-15,51.33968279,0.00000000,1944194
2026-06-06,760197,2039-08-15,50.38235042,0.00000000,2084209
2026-06-06,760197,2039-11-15,49.45939291,0.00000000,1944194
2026-06-06,760197,2040-02-15,48.55542402,0.00000000,2084209
2026-06-06,760197,2040-05-15,47.68408578,0.00000000,1944194
2026-06-06,760197,2040-08-15,46.78979140,0.00000000,2084209
2026-06-06,760197,2040-11-15,45.94118912,0.00000000,1944194
2026-06-06,760197,2041-02-15,45.12285560,0.00000000,1760142
2026-06-06,760197,2041-05-15,44.35924980,0.00000000,1944194
2026-06-06,760197,2041-08-15,43.53468836,0.00000000,1760142
2026-06-06,760197,2041-11-15,42.71494313,0.00000000,1944194
2026-06-06,760197,2042-02-15,41.96056857,0.00000000,1760142
2026-06-06,760197,2042-05-15,41.26831255,0.00000000,1944194
2026-06-06,760197,2042-08-15,40.50761059,0.00000000,1760142
2026-06-06,760197,2042-11-15,39.75116247,0.00000000,1944194
2026-06-06,760197,2043-02-15,39.07711083,0.00000000,1760142
2026-06-06,760197,2043-05-15,38.40482780,0.00000000,1944194
2026-06-06,760197,2043-08-15,37.70256160,0.00000000,1760142
2026-06-06,760197,2043-11-15,37.04595381,0.00000000,1944194
2026-06-06,760197,2044-02-15,36.40198092,0.00000000,1760142
2026-06-06,760197,2044-05-15,35.78044696,0.00000000,1944194
2026-06-06,760197,2044-08-15,35.14090276,0.00000000,1760142
2026-06-06,760197,2044-11-15,34.52362143,0.00000000,1944194
2026-06-06,760197,2045-02-15,33.89920358,0.00000000,1760142
2026-06-06,760197,2045-05-15,33.35247118,0.00000000,1944194
2026-06-06,760197,2045-08-15,32.75034823,0.00000000,1760142
2026-06-06,760197,2045-11-15,32.17646688,0.00000000,127551
2026-06-06,760197,2046-02-15,31.63862703,0.00000000,1760142
2026-06-06,760197,2046-05-15,31.10037069,0.00000000,127551
2026-06-06,760197,2046-08-15,30.53612146,0.00000000,1760142
2026-06-06,760197,2046-11-15,29.99821728,0.00000000,127551
2026-06-06,760197,2047-02-15,29.47732050,0.00000000,1760142
2026-06-06,760197,2047-05-15,28.98928785,0.00000000,127551
2026-06-06,760197,2047-08-15,28.46011536,0.00000000,1760142
2026-06-06,760197,2047-11-15,27.93174303,0.00000000,127551
2026-06-06,760197,2048-02-15,27.44344984,0.00000000,1760142
2026-06-06,760197,2048-05-15,26.98590412,0.00000000,127551
2026-06-06,760197,2048-08-15,26.48972903,0.00000000,1760142
2026-06-06,760197,2048-11-15,26.02404163,0.00000000,127551
2026-06-06,760197,2049-02-15,25.56563613,0.00000000,1760142
2026-06-06,760197,2049-05-15,25.12161396,0.00000000,127551
2026-06-06,760197,2049-08-15,24.66308493,0.00000000,1760142
2026-06-06,760197,2049-11-15,24.22592686,0.00000000,127551
2026-06-06,760197,2050-02-15,23.77493552,0.00000000,1760142
2026-06-06,760197,2050-05-15,23.36518068,0.00000000,127551
2026-06-06,760197,2050-08-15,22.93492479,0.00000000,1760142
2026-06-06,760197,2050-11-15,22.51726574,0.00000000,127551
2026-06-06,760197,2051-02-15,22.10465484,0.00000000,1096810
2026-06-06,760197,2051-05-15,21.71659330,0.00000000,127551
2026-06-06,760197,2051-08-15,21.30181437,0.00000000,1096810
2026-06-06,760197,2051-11-15,20.90559325,0.00000000,127551
2026-06-06,760197,2052-02-15,20.52143429,0.00000000,1096810
2026-06-06,760197,2052-05-15,20.15530014,0.00000000,127551
2026-06-06,760197,2052-08-15,19.76510068,0.00000000,1096810
2026-06-06,760197,2052-11-15,19.37595881,0.00000000,127551
2026-06-06,760197,2053-02-15,19.01706027,0.00000000,1096810
2026-06-06,760197,2053-05-15,18.68729958,0.00000000,127551
2026-06-06,760197,2053-08-15,18.32476793,0.00000000,1096810
2026-06-06,760197,2053-11-15,17.96442048,0.00000000,127551
2026-06-06,760197,2054-02-15,17.64375316,0.00000000,1096810
2026-06-06,760197,2054-05-15,17.32461950,0.00000000,127551
2026-06-06,760197,2054-08-15,16.99231579,0.00000000,1096810
2026-06-06,760197,2054-11-15,16.68291992,0.00000000,127551
2026-06-06,760197,2055-02-15,16.38101961,0.00000000,1096810
2026-06-06,760197,2055-05-15,16.09139599,0.00000000,127551
2026-06-06,760197,2055-08-15,15.79433966,0.00000000,1096810
2026-06-06,760197,2056-02-15,15.22635492,0.00000000,1096810
2026-06-06,760197,2056-08-15,14.68439733,0.00000000,1096810
2026-06-06,760197,2057-02-15,14.16322614,0.00000000,1096810
2026-06-06,760197,2057-08-15,13.66614225,0.00000000,1096810
2026-06-06,760197,2058-02-15,13.18451935,0.00000000,1096810
2026-06-06,760197,2058-08-15,12.72547625,0.00000000,1096810
2026-06-06,760197,2059-02-15,12.27754751,0.00000000,1096810
2026-06-06,760197,2059-08-15,11.85104872,0.00000000,1096810
2026-06-06,760197,2060-02-15,11.43218465,0.00000000,1096810
2026-06-06,760197,2060-08-15,11.04004020,0.00000000,1096810
2026-06-06,760198,2026-08-15,4622.75153262,0.00000000,3023665
2026-06-06,760198,2027-05-15,4373.05147603,0.00000000,11057
2026-06-06,760198,2028-08-15,3934.92102493,0.00000000,322199
2026-06-06,760198,2029-05-15,3702.39458814,0.00000000,6950168
2026-06-06,760198,2030-08-15,3330.49019817,0.00000000,382582
2026-06-06,760198,2031-05-15,3144.69066015,0.00000000,10315
2026-06-06,760198,2032-08-15,2848.23830533,0.00000000,2011012
2026-06-06,760198,2033-05-15,2688.55112606,0.00000000,68203
2026-06-06,760198,2035-05-15,2325.31138095,0.00000000,8543937
2026-06-06,760198,2037-05-15,2014.56494645,0.00000000,50611
2026-06-06,760198,2040-08-15,1582.71405853,0.00000000,4572100
2026-06-06,760198,2045-05-15,1128.18252559,0.00000000,9246249
2026-06-06,760198,2050-08-15,775.79802794,0.00000000,4493469
2026-06-06,760198,2055-05-15,544.30844623,0.00000000,127551
2026-06-06,760198,2060-08-15,373.44100722,0.00000000,1096810
2026-06-06,760199,2026-08-15,4759.41398240,0.00000000,50567306
2026-06-06,760199,2027-05-15,4636.89452255,0.00000000,33138763
2026-06-06,760199,2028-08-15,4567.96080605,0.00000000,47925626
2026-06-06,760199,2029-05-15,4432.06549724,0.00000000,15713398
2026-06-06,760199,2030-08-15,4382.77963978,0.00000000,49824675
2026-06-06,760199,2031-05-15,4270.63959640,0.00000000,4803097
2026-06-06,760199,2032-08-15,4263.05827980,0.00000000,23435688
2026-06-06,760199,2033-05-15,4156.57740821,0.00000000,19389222
2026-06-06,760199,2035-05-15,4094.31552136,0.00000000,56586083
2026-06-06,760199,2037-05-15,4046.44755624,0.00000000,5267371
2026-06-06,760199,2040-08-15,4031.85493955,0.00000000,32054303
2026-06-06,760199,2045-05-15,3902.34572637,0.00000000,40559889
2026-06-06,760199,2050-08-15,3927.24886505,0.00000000,47495268
2026-06-06,760199,2055-05-15,3807.13882016,0.00000000,31653008
2026-06-06,760199,2060-08-15,3858.89468727,0.00000000,24137357
2026-06-06,770100,2031-01-01,7900.99426595,0.00000000,11040915
2026-06-06,950197,2026-07-01,48.32570984,0.00000000,3249762
2026-06-06,950197,2027-01-01,45.06273629,0.00000000,3249762
2026-06-06,950197,2027-07-01,42.07790277,0.00000000,3249762
2026-06-06,950197,2028-01-01,39.19568031,0.00000000,3249762
2026-06-06,950197,2028-07-01,36.56717015,0.00000000,3249762
2026-06-06,950197,2029-01-01,34.10682385,0.00000000,3249762
2026-06-06,950197,2029-07-01,31.81913654,0.00000000,2817492
2026-06-06,950197,2030-01-01,29.67339761,0.00000000,2817492
2026-06-06,950197,2030-07-01,27.70199521,0.00000000,2817492
2026-06-06,950197,2031-01-01,25.79885127,0.00000000,2817492
2026-06-06,950197,2031-07-01,24.08272661,0.00000000,2690835
2026-06-06,950197,2032-01-01,22.36517925,0.00000000,2690835
2026-06-06,950197,2032-07-01,20.85658036,0.00000000,2690835
2026-06-06,950197,2033-01-01,19.39307440,0.00000000,2690835
2026-06-06,950197,2033-07-01,18.08079451,0.00000000,2405218
2026-06-06,950197,2034-01-01,16.82164793,0.00000000,2405218
2026-06-06,950197,2034-07-01,15.68011117,0.00000000,2405218
2026-06-06,950197,2035-01-01,14.62010242,0.00000000,2405218
2026-06-06,950197,2035-07-01,13.62574576,0.00000000,350002
2026-06-06,950197,2036-01-01,12.68015160,0.00000000,350002
2026-06-06,950197,2036-07-01,11.82178772,0.00000000,350002
2026-06-06,950197,2037-01-01,10.97156412,0.00000000,350002
2026-06-06,950198,2029-01-01,698.78359863,0.00000000,432270
2026-06-06,950198,2031-01-01,528.56912763,0.00000000,126657
2026-06-06,950198,2033-01-01,397.32700933,0.00000000,285617
2026-06-06,950198,2035-01-01,299.53794074,0.00000000,2055216
2026-06-06,950198,2037-01-01,224.78636796,0.00000000,350002
2026-06-06,950199,2027-01-01,1016.63741564,0.00000000,121408339
2026-06-06,950199,2029-01-01,944.07617218,0.00000000,119202120
2026-06-06,950199,2031-01-01,888.68422106,0.00000000,206323335
2026-06-06,950199,2033-01-01,843.78770048,0.00000000,96018027
2026-06-06,950199,2035-01-01,810.66576562,0.00000000,117081595
2026-06-06,950199,2037-01-01,784.28230019,0.00000000,39079259
2026-06-08,210100,2026-09-01,19146.70175786,0.00000000,9622070
2026-06-08,210100,2027-03-01,19138.30878503,0.00000000,29181707
2026-06-08,210100,2027-09-01,19129.32524923,0.00000000,28452997
2026-06-08,210100,2028-03-01,19118.03145649,0.00000000,17400461
2026-06-08,210100,2028-09-01,19103.20002429,0.00000000,20354427
2026-06-08,210100,2029-03-01,19085.71020928,0.00000000,18709000
2026-06-08,210100,2029-09-01,19067.15113561,0.00000000,16969686
2026-06-08,210100,2030-03-01,19050.48158397,0.00000000,14029041
2026-06-08,210100,2030-06-01,19041.14697136,0.00000000,10399564
2026-06-08,210100,2030-09-01,19030.61589689,0.00000000,11416473
2026-06-08,210100,2030-12-01,19023.50984268,0.00000000,7592691
2026-06-08,210100,2031-03-01,19012.16804337,0.00000000,12241564
2026-06-08,210100,2031-06-01,19001.00482768,0.00000000,9942990
2026-06-08,210100,2031-09-01,18991.18388669,0.00000000,8487474
2026-06-08,210100,2031-12-01,18971.02638286,0.00000000,6974714
2026-06-08,210100,2032-03-01,18959.10418756,0.00000000,9221040
2026-06-08,210100,2032-06-01,18939.94386633,0.00000000,11204071
2026-06-08,100000,2026-07-01,990.10138193,0.00000000,234106785
2026-06-08,100000,2026-10-01,955.31940328,0.00000000,142041641
2026-06-08,100000,2027-01-01,923.24929375,0.00000000,6159181
2026-06-08,100000,2027-04-01,892.92260849,0.00000000,133068031
2026-06-08,100000,2027-07-01,862.09576284,0.00000000,118806132
2026-06-08,100000,2027-10-01,831.51891975,0.00000000,124138520
2026-06-08,100000,2028-01-01,803.04453626,0.00000000,77876075
2026-06-08,100000,2028-04-01,775.37620486,0.00000000,28359542
2026-06-08,100000,2028-07-01,749.19138942,0.00000000,29762594
2026-06-08,100000,2029-01-01,698.78359863,0.00000000,249728704
2026-06-08,100000,2029-07-01,651.91326044,0.00000000,218222458
2026-06-08,100000,2030-01-01,607.95117303,0.00000000,158371470
2026-06-08,100000,2031-01-01,528.56912763,0.00000000,4977963
2026-06-08,100000,2032-01-01,458.21975411,0.00000000,188129672
2026-06-08,760197,2026-08-15,136.66244937,0.00000000,3523260
2026-06-08,760197,2026-11-15,133.84094448,0.00000000,3832803
2026-06-08,760197,2027-02-15,131.63548452,0.00000000,3003812
2026-06-08,760197,2027-05-15,129.28056412,0.00000000,3832803
2026-06-08,760197,2027-08-15,126.59168732,0.00000000,3003812
2026-06-08,760197,2027-11-15,123.99719069,0.00000000,3821746
2026-06-08,760197,2028-02-15,121.29941825,0.00000000,3003812
2026-06-08,760197,2028-05-15,118.89328564,0.00000000,3821746
2026-06-08,760197,2028-08-15,116.32810925,0.00000000,3003812
2026-06-08,760197,2028-11-15,113.92913881,0.00000000,3821746
2026-06-08,760197,2029-02-15,111.69128063,0.00000000,2681613
2026-06-08,760197,2029-05-15,109.45392790,0.00000000,3821746
2026-06-08,760197,2029-08-15,107.09394705,0.00000000,2681613
2026-06-08,760197,2029-11-15,104.83000782,0.00000000,3661699
2026-06-08,760197,2030-02-15,102.64072948,0.00000000,2681613
2026-06-08,760197,2030-05-15,100.61099139,0.00000000,3661699
2026-06-08,760197,2030-08-15,98.45931473,0.00000000,2681613
2026-06-08,760197,2030-11-15,96.42757831,0.00000000,3661699
2026-06-08,760197,2031-02-15,94.63455652,0.00000000,2299031
2026-06-08,760197,2031-05-15,92.96652115,0.00000000,3661699
2026-06-08,760197,2031-08-15,91.09050983,0.00000000,2299031
2026-06-08,760197,2031-11-15,89.23263771,0.00000000,3651384
2026-06-08,760197,2032-02-15,87.58254558,0.00000000,2299031
2026-06-08,760197,2032-05-15,85.88749971,0.00000000,3651384
2026-06-08,760197,2032-08-15,84.20249724,0.00000000,2299031
2026-06-08,760197,2032-11-15,82.60029522,0.00000000,3651384
2026-06-08,760197,2033-02-15,80.95607433,0.00000000,2084209
2026-06-08,760197,2033-05-15,79.48166358,0.00000000,3651384
2026-06-08,760197,2033-08-15,77.96253573,0.00000000,2084209
2026-06-08,760197,2033-11-15,76.51766052,0.00000000,3583181
2026-06-08,760197,2034-02-15,75.07454060,0.00000000,2084209
2026-06-08,760197,2034-05-15,73.82335269,0.00000000,3583181
2026-06-08,760197,2034-08-15,72.45695170,0.00000000,2084209
2026-06-08,760197,2034-11-15,71.16335572,0.00000000,3583181
2026-06-08,760197,2035-02-15,69.95440295,0.00000000,2084209
2026-06-08,760197,2035-05-15,68.74320340,0.00000000,3583181
2026-06-08,760197,2035-08-15,67.47791166,0.00000000,2084209
2026-06-08,760197,2035-11-15,66.28195004,0.00000000,1994805
2026-06-08,760197,2036-02-15,65.12964042,0.00000000,2084209
2026-06-08,760197,2036-05-15,64.05166304,0.00000000,1994805
2026-06-08,760197,2036-08-15,62.88021312,0.00000000,2084209
2026-06-08,760197,2036-11-15,61.70271778,0.00000000,1994805
2026-06-08,760197,2037-02-15,60.60255350,0.00000000,2084209
2026-06-08,760197,2037-05-15,59.55660347,0.00000000,1994805
2026-06-08,760197,2037-08-15,58.41505374,0.00000000,2084209
2026-06-08,760197,2037-11-15,57.34785676,0.00000000,1944194
2026-06-08,760197,2038-02-15,56.30145394,0.00000000,2084209
2026-06-08,760197,2038-05-15,55.29189269,0.00000000,1944194
2026-06-08,760197,2038-08-15,54.25362634,0.00000000,2084209
2026-06-08,760197,2038-11-15,53.26793894,0.00000000,1944194
2026-06-08,760197,2039-02-15,52.25549957,0.00000000,2084209
2026-06-08,760197,2039-05-15,51.33968279,0.00000000,1944194
2026-06-08,760197,2039-08-15,50.38235042,0.00000000,2084209
2026-06-08,760197,2039-11-15,49.45939291,0.00000000,1944194
2026-06-08,760197,2040-02-15,48.55542402,0.00000000,2084209
2026-06-08,760197,2040-05-15,47.68408578,0.00000000,1944194
2026-06-08,760197,2040-08-15,46.78979140,0.00000000,2084209
2026-06-08,760197,2040-11-15,45.94118912,0.00000000,1944194
2026-06-08,760197,2041-02-15,45.12285560,0.00000000,1760142
2026-06-08,760197,2041-05-15,44.35924980,0.00000000,1944194
2026-06-08,760197,2041-08-15,43.53468836,0.00000000,1760142
2026-06-08,760197,2041-11-15,42.71494313,0.00000000,1944194
2026-06-08,760197,2042-02-15,41.96056857,0.00000000,1760142
2026-06-08,760197,2042-05-15,41.26831255,0.00000000,1944194
2026-06-08,760197,2042-08-15,40.50761059,0.00000000,1760142
2026-06-08,760197,2042-11-15,39.75116247,0.00000000,1944194
2026-06-08,760197,2043-02-15,39.07711083,0.00000000,1760142
2026-06-08,760197,2043-05-15,38.40482780,0.00000000,1944194
2026-06-08,760197,2043-08-15,37.70256160,0.00000000,1760142
2026-06-08,760197,2043-11-15,37.04595381,0.00000000,1944194
2026-06-08,760197,2044-02-15,36.40198092,0.00000000,1760142
2026-06-08,760197,2044-05-15,35.78044696,0.00000000,1944194
2026-06-08,760197,2044-08-15,35.14090276,0.00000000,1760142
2026-06-08,760197,2044-11-15,34.52362143,0.00000000,1944194
2026-06-08,760197,2045-02-15,33.89920358,0.00000000,1760142
2026-06-08,760197,2045-05-15,33.35247118,0.00000000,1944194
2026-06-08,760197,2045-08-15,32.75034823,0.00000000,1760142
2026-06-08,760197,2045-11-15,32.17646688,0.00000000,127551
2026-06-08,760197,2046-02-15,31.63862703,0.00000000,1760142
2026-06-08,760197,2046-05-15,31.10037069,0.00000000,127551
2026-06-08,760197,2046-08-15,30.53612146,0.00000000,1760142
2026-06-08,760197,2046-11-15,29.99821728,0.00000000,127551
2026-06-08,760197,2047-02-15,29.47732050,0.00000000,1760142
2026-06-08,760197,2047-05-15,28.98928785,0.00000000,127551
2026-06-08,760197,2047-08-15,28.46011536,0.00000000,1760142
2026-06-08,760197,2047-11-15,27.93174303,0.00000000,127551
2026-06-08,760197,2048-02-15,27.44344984,0.00000000,1760142
2026-06-08,760197,2048-05-15,26.98590412,0.00000000,127551
2026-06-08,760197,2048-08-15,26.48972903,0.00000000,1760142
2026-06-08,760197,2048-11-15,26.02404163,0.00000000,127551
2026-06-08,760197,2049-02-15,25.56563613,0.00000000,1760142
2026-06-08,760197,2049-05-15,25.12161396,0.00000000,127551
2026-06-08,760197,2049-08-15,24.66308493,0.00000000,1760142
2026-06-08,760197,2049-11-15,24.22592686,0.00000000,127551
2026-06-08,760197,2050-02-15,23.77493552,0.00000000,1760142
2026-06-08,760197,2050-05-15,23.36518068,0.00000000,127551
2026-06-08,760197,2050-08-15,22.93492479,0.00000000,1760142
2026-06-08,760197,2050-11-15,22.51726574,0.00000000,127551
2026-06-08,760197,2051-02-15,22.10465484,0.00000000,1096810
2026-06-08,760197,2051-05-15,21.71659330,0.00000000,127551
2026-06-08,760197,2051-08-15,21.30181437,0.00000000,1096810
2026-06-08,760197,2051-11-15,20.90559325,0.00000000,127551
2026-06-08,760197,2052-02-15,20.52143429,0.00000000,1096810
2026-06-08,760197,2052-05-15,20.15530014,0.00000000,127551
2026-06-08,760197,2052-08-15,19.76510068,0.00000000,1096810
2026-06-08,760197,2052-11-15,19.37595881,0.00000000,127551
2026-06-08,760197,2053-02-15,19.01706027,0.00000000,1096810
2026-06-08,760197,2053-05-15,18.68729958,0.00000000,127551
2026-06-08,760197,2053-08-15,18.32476793,0.00000000,1096810
2026-06-08,760197,2053-11-15,17.96442048,0.00000000,127551
2026-06-08,760197,2054-02-15,17.64375316,0.00000000,1096810
2026-06-08,760197,2054-05-15,17.32461950,0.00000000,127551
2026-06-08,760197,2054-08-15,16.99231579,0.00000000,1096810
2026-06-08,760197,2054-11-15,16.68291992,0.00000000,127551
2026-06-08,760197,2055-02-15,16.38101961,0.00000000,1096810
2026-06-08,760197,2055-05-15,16.09139599,0.00000000,127551
2026-06-08,760197,2055-08-15,15.79433966,0.00000000,1096810
2026-06-08,760197,2056-02-15,15.22635492,0.00000000,1096810
2026-06-08,760197,2056-08-15,14.68439733,0.00000000,1096810
2026-06-08,760197,2057-02-15,14.16322614,0.00000000,1096810
2026-06-08,760197,2057-08-15,13.66614225,0.00000000,1096810
2026-06-08,760197,2058-02-15,13.18451935,0.00000000,1096810
2026-06-08,760197,2058-08-15,12.72547625,0.00000000,1096810
2026-06-08,760197,2059-02-15,12.27754751,0.00000000,1096810
2026-06-08,760197,2059-08-15,11.85104872,0.00000000,1096810
2026-06-08,760197,2060-02-15,11.43218465,0.00000000,1096810
2026-06-08,760197,2060-08-15,11.04004020,0.00000000,1096810
2026-06-08,760198,2026-08-15,4622.75153262,0.00000000,3023665
2026-06-08,760198,2027-05-15,4373.05147603,0.00000000,11057
2026-06-08,760198,2028-08-15,3934.92102493,0.00000000,322199
2026-06-08,760198,2029-05-15,3702.39458814,0.00000000,6950168
2026-06-08,760198,2030-08-15,3330.49019817,0.00000000,382582
2026-06-08,760198,2031-05-15,3144.69066015,0.00000000,10315
2026-06-08,760198,2032-08-15,2848.23830533,0.00000000,2011012
