data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-09,IBXL,IBrX 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.637,,
2026-06-09,IBXL,IBrX 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.086,,
2026-06-09,IBXL,IBrX 50,POMO4,MARCOPOLO,PN      N2,728266241,0.180,,
2026-06-09,IBXL,IBrX 50,MBRF3,MARFRIG,ON      NM,761175338,0.513,,
2026-06-09,IBXL,IBrX 50,BEEF3,MINERVA,ON      NM,454804863,0.072,,
2026-06-09,IBXL,IBrX 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.603,,
2026-06-09,IBXL,IBrX 50,MULT3,MULTIPLAN,ON      N2,320022221,0.391,,
2026-06-09,IBXL,IBrX 50,NATU3,NATURA,ON      NM,838359453,0.344,,
2026-06-09,IBXL,IBrX 50,PETR3,PETROBRAS,ON  EJ  N2,3478483761,6.942,,
2026-06-09,IBXL,IBrX 50,PETR4,PETROBRAS,PN  EJ  N2,4410960450,7.882,,
2026-06-09,IBXL,IBrX 50,PRIO3,PRIO,ON      NM,757265605,2.053,,
2026-06-09,IBXL,IBrX 50,RADL3,RAIADROGASIL,ON      NM,1313915830,1.016,,
2026-06-09,IBXL,IBrX 50,RDOR3,REDE D OR,ON      NM,1091469308,1.548,,
2026-06-09,IBXL,IBrX 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.716,,
2026-06-09,IBXL,IBrX 50,SBSP3,SABESP,ON      NM,3506733260,4.145,,
2026-06-09,IBXL,IBrX 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.442,,
2026-06-09,IBXL,IBrX 50,SUZB3,SUZANO S.A.,ON      NM,612918471,1.115,,
2026-06-09,IBXL,IBrX 50,VIVT3,TELEF BRASIL,ON  EJ,707125712,1.022,,
2026-06-09,IBXL,IBrX 50,TIMS3,TIM,ON      NM,777451080,0.745,,
2026-06-09,IBXL,IBrX 50,TOTS3,TOTVS,ON      NM,533997411,0.749,,
2026-06-09,IBXL,IBrX 50,UGPA3,ULTRAPAR,ON      NM,1067870496,1.142,,
2026-06-09,IBXL,IBrX 50,VALE3,VALE,ON      NM,4268646710,14.447,,
2026-06-09,IBXL,IBrX 50,VBBR3,VIBRA,ON      NM,1192004780,1.484,,
2026-06-09,IBXL,IBrX 50,WEGE3,WEG,ON      NM,1485954732,2.834,,
2026-06-10,IBXL,IBrX 50,ALOS3,ALLOS,ON      NM,478558715,0.557,,
2026-06-10,IBXL,IBrX 50,ABEV3,AMBEV S/A,ON,4273841357,2.985,,
2026-06-10,IBXL,IBrX 50,ASAI3,ASSAI,ON      NM,1338623499,0.484,,
2026-06-10,IBXL,IBrX 50,AXIA3,AXIA ENERGIA,ON  ATZ NM,1863816444,4.052,,
2026-06-10,IBXL,IBrX 50,B3SA3,B3,ON      NM,4997059816,3.313,,
2026-06-10,IBXL,IBrX 50,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.962,,
2026-06-10,IBXL,IBrX 50,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.955,,
2026-06-10,IBXL,IBrX 50,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.830,,
2026-06-10,IBXL,IBrX 50,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.340,,
2026-06-10,IBXL,IBrX 50,BRAV3,BRAVA,ON      NM,462883017,0.424,,
2026-06-10,IBXL,IBrX 50,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.617,,
2026-06-10,IBXL,IBrX 50,CMIG4,CEMIG,PN      N1,1904057894,0.887,,
2026-06-10,IBXL,IBrX 50,COGN3,COGNA ON,ON      NM,1915914094,0.197,,
2026-06-10,IBXL,IBrX 50,CPLE3,COPEL,ON      NM,2969406694,1.865,,
2026-06-10,IBXL,IBrX 50,CSAN3,COSAN,ON      NM,2242671999,0.329,,
2026-06-10,IBXL,IBrX 50,CYRE3,CYRELA REALT,ON      NM,281609283,0.252,,
2026-06-10,IBXL,IBrX 50,EMBJ3,EMBRAER,ON      NM,711833141,2.230,,
2026-06-10,IBXL,IBrX 50,ENGI11,ENERGISA,UNT     N2,325503046,0.655,,
2026-06-10,IBXL,IBrX 50,ENEV3,ENEVA,ON      NM,1913352180,2.036,,
2026-06-10,IBXL,IBrX 50,EQTL3,EQUATORIAL,ON      NM,1247728993,2.084,,
2026-06-10,IBXL,IBrX 50,GGBR4,GERDAU,PN      N1,1258208269,1.272,,
2026-06-10,IBXL,IBrX 50,HAPV3,HAPVIDA,ON      NM,271662290,0.133,,
2026-06-10,IBXL,IBrX 50,ITSA4,ITAUSA,PN  EJ  N1,5970738360,3.236,,
2026-06-10,IBXL,IBrX 50,ITUB4,ITAUUNIBANCO,PN  EJ  N1,5349695485,9.039,,
2026-06-10,IBXL,IBrX 50,KLBN11,KLABIN S/A,UNT     N2,804572623,0.591,,
2026-06-10,IBXL,IBrX 50,RENT3,LOCALIZA,ON      NM,978479038,1.722,,
2026-06-10,IBXL,IBrX 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.635,,
2026-06-10,IBXL,IBrX 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.088,,
2026-06-10,IBXL,IBrX 50,POMO4,MARCOPOLO,PN      N2,728266241,0.182,,
2026-06-10,IBXL,IBrX 50,MBRF3,MARFRIG,ON      NM,761175338,0.508,,
2026-06-10,IBXL,IBrX 50,BEEF3,MINERVA,ON      NM,454804863,0.071,,
2026-06-10,IBXL,IBrX 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.606,,
2026-06-10,IBXL,IBrX 50,MULT3,MULTIPLAN,ON      N2,320022221,0.393,,
2026-06-10,IBXL,IBrX 50,NATU3,NATURA,ON      NM,838359453,0.332,,
2026-06-10,IBXL,IBrX 50,PETR3,PETROBRAS,ON  EJ  N2,3478483761,6.912,,
2026-06-10,IBXL,IBrX 50,PETR4,PETROBRAS,PN  EJ  N2,4410960450,7.824,,
2026-06-10,IBXL,IBrX 50,PRIO3,PRIO,ON      NM,757265605,2.016,,
2026-06-10,IBXL,IBrX 50,RADL3,RAIADROGASIL,ON      NM,1313915830,1.025,,
2026-06-10,IBXL,IBrX 50,RDOR3,REDE D OR,ON      NM,1091469308,1.568,,
2026-06-10,IBXL,IBrX 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.710,,
2026-06-10,IBXL,IBrX 50,SBSP3,SABESP,ON      NM,3506733260,4.183,,
2026-06-10,IBXL,IBrX 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.451,,
2026-06-10,IBXL,IBrX 50,SUZB3,SUZANO S.A.,ON      NM,612918471,1.110,,
2026-06-10,IBXL,IBrX 50,VIVT3,TELEF BRASIL,ON,707125712,1.004,,
2026-06-10,IBXL,IBrX 50,TIMS3,TIM,ON      NM,777451080,0.743,,
2026-06-10,IBXL,IBrX 50,TOTS3,TOTVS,ON      NM,533997411,0.708,,
2026-06-10,IBXL,IBrX 50,UGPA3,ULTRAPAR,ON      NM,1067870496,1.163,,
2026-06-10,IBXL,IBrX 50,VALE3,VALE,ON      NM,4268646710,14.437,,
2026-06-10,IBXL,IBrX 50,VBBR3,VIBRA,ON      NM,1192004780,1.510,,
2026-06-10,IBXL,IBrX 50,WEGE3,WEG,ON      NM,1485954732,2.774,,
2026-06-11,IBXL,IBrX 50,ALOS3,ALLOS,ON      NM,478558715,0.554,,
2026-06-11,IBXL,IBrX 50,ABEV3,AMBEV S/A,ON,4273841357,3.017,,
2026-06-11,IBXL,IBrX 50,ASAI3,ASSAI,ON      NM,1338623499,0.476,,
2026-06-11,IBXL,IBrX 50,AXIA3,AXIA ENERGIA,ON  ATZ NM,1863816444,4.084,,
2026-06-11,IBXL,IBrX 50,B3SA3,B3,ON      NM,4997059816,3.277,,
2026-06-11,IBXL,IBrX 50,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.979,,
2026-06-11,IBXL,IBrX 50,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.956,,
2026-06-11,IBXL,IBrX 50,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.819,,
2026-06-11,IBXL,IBrX 50,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.342,,
2026-06-11,IBXL,IBrX 50,BRAV3,BRAVA,ON      NM,462883017,0.425,,
2026-06-11,IBXL,IBrX 50,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.549,,
2026-06-11,IBXL,IBrX 50,CMIG4,CEMIG,PN      N1,1904057894,0.886,,
2026-06-11,IBXL,IBrX 50,COGN3,COGNA ON,ON      NM,1915914094,0.195,,
2026-06-11,IBXL,IBrX 50,CPLE3,COPEL,ON      NM,2969406694,1.839,,
2026-06-11,IBXL,IBrX 50,CSAN3,COSAN,ON      NM,2242671999,0.328,,
2026-06-11,IBXL,IBrX 50,CYRE3,CYRELA REALT,ON      NM,281609283,0.249,,
2026-06-11,IBXL,IBrX 50,EMBJ3,EMBRAER,ON      NM,711833141,2.150,,
2026-06-11,IBXL,IBrX 50,ENGI11,ENERGISA,UNT     N2,325503046,0.649,,
2026-06-11,IBXL,IBrX 50,ENEV3,ENEVA,ON      NM,1913352180,1.981,,
2026-06-11,IBXL,IBrX 50,EQTL3,EQUATORIAL,ON      NM,1247728993,2.078,,
2026-06-11,IBXL,IBrX 50,GGBR4,GERDAU,PN      N1,1258208269,1.278,,
2026-06-11,IBXL,IBrX 50,HAPV3,HAPVIDA,ON      NM,271662290,0.134,,
2026-06-11,IBXL,IBrX 50,ITSA4,ITAUSA,PN  EJ  N1,5970738360,3.261,,
2026-06-11,IBXL,IBrX 50,ITUB4,ITAUUNIBANCO,PN  EJ  N1,5349695485,9.132,,
2026-06-11,IBXL,IBrX 50,KLBN11,KLABIN S/A,UNT     N2,804572623,0.588,,
2026-06-11,IBXL,IBrX 50,RENT3,LOCALIZA,ON      NM,978479038,1.660,,
2026-06-11,IBXL,IBrX 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.632,,
2026-06-11,IBXL,IBrX 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.083,,
2026-06-11,IBXL,IBrX 50,POMO4,MARCOPOLO,PN      N2,728266241,0.180,,
2026-06-11,IBXL,IBrX 50,MBRF3,MARFRIG,ON      NM,761175338,0.525,,
2026-06-11,IBXL,IBrX 50,BEEF3,MINERVA,ON      NM,454804863,0.072,,
2026-06-11,IBXL,IBrX 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.600,,
2026-06-11,IBXL,IBrX 50,MULT3,MULTIPLAN,ON      N2,320022221,0.389,,
2026-06-11,IBXL,IBrX 50,NATU3,NATURA,ON      NM,838359453,0.316,,
2026-06-11,IBXL,IBrX 50,PETR3,PETROBRAS,ON  EJ  N2,3478483761,7.061,,
2026-06-11,IBXL,IBrX 50,PETR4,PETROBRAS,PN  EJ  N2,4410960450,7.968,,
2026-06-11,IBXL,IBrX 50,PRIO3,PRIO,ON      NM,757265605,2.065,,
2026-06-11,IBXL,IBrX 50,RADL3,RAIADROGASIL,ON      NM,1313915830,1.012,,
2026-06-11,IBXL,IBrX 50,RDOR3,REDE D OR,ON      NM,1091469308,1.538,,
2026-06-11,IBXL,IBrX 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.704,,
2026-06-11,IBXL,IBrX 50,SBSP3,SABESP,ON      NM,3506733260,4.185,,
2026-06-11,IBXL,IBrX 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.453,,
2026-06-11,IBXL,IBrX 50,SUZB3,SUZANO S.A.,ON  ATZ NM,612918471,1.102,,
2026-06-11,IBXL,IBrX 50,VIVT3,TELEF BRASIL,ON,707125712,1.020,,
2026-06-11,IBXL,IBrX 50,TIMS3,TIM,ON      NM,777451080,0.757,,
2026-06-11,IBXL,IBrX 50,TOTS3,TOTVS,ON      NM,533997411,0.663,,
2026-06-11,IBXL,IBrX 50,UGPA3,ULTRAPAR,ON      NM,1067870496,1.157,,
2026-06-11,IBXL,IBrX 50,VALE3,VALE,ON      NM,4268646710,14.384,,
2026-06-11,IBXL,IBrX 50,VBBR3,VIBRA,ON      NM,1192004780,1.516,,
2026-06-11,IBXL,IBrX 50,WEGE3,WEG,ON      NM,1485954732,2.732,,
2026-06-12,IBXL,IBrX 50,ALOS3,ALLOS,ON      NM,478558715,0.555,,
2026-06-12,IBXL,IBrX 50,ABEV3,AMBEV S/A,ON,4273841357,3.035,,
2026-06-12,IBXL,IBrX 50,ASAI3,ASSAI,ON      NM,1338623499,0.471,,
2026-06-12,IBXL,IBrX 50,AXIA3,AXIA ENERGIA,ON  ATZ NM,1863816444,4.157,,
2026-06-12,IBXL,IBrX 50,B3SA3,B3,ON      NM,4997059816,3.292,,
2026-06-12,IBXL,IBrX 50,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.994,,
2026-06-12,IBXL,IBrX 50,BBDC3,BRADESCO,ON  EJ  N1,1464429403,0.964,,
2026-06-12,IBXL,IBrX 50,BBDC4,BRADESCO,PN  EJ  N1,5100889966,3.848,,
2026-06-12,IBXL,IBrX 50,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.354,,
2026-06-12,IBXL,IBrX 50,BRAV3,BRAVA,ON      NM,462883017,0.416,,
2026-06-12,IBXL,IBrX 50,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.573,,
2026-06-12,IBXL,IBrX 50,CMIG4,CEMIG,PN      N1,1904057894,0.878,,
2026-06-12,IBXL,IBrX 50,COGN3,COGNA ON,ON      NM,1915914094,0.200,,
2026-06-12,IBXL,IBrX 50,CPLE3,COPEL,ON      NM,2969406694,1.838,,
2026-06-12,IBXL,IBrX 50,CSAN3,COSAN,ON      NM,2242671999,0.323,,
2026-06-12,IBXL,IBrX 50,CYRE3,CYRELA REALT,ON      NM,281609283,0.254,,
2026-06-12,IBXL,IBrX 50,EMBJ3,EMBRAER,ON      NM,711833141,2.162,,
2026-06-12,IBXL,IBrX 50,ENGI11,ENERGISA,UNT     N2,325503046,0.654,,
2026-06-12,IBXL,IBrX 50,ENEV3,ENEVA,ON      NM,1913352180,1.992,,
2026-06-12,IBXL,IBrX 50,EQTL3,EQUATORIAL,ON      NM,1247728993,2.071,,
2026-06-12,IBXL,IBrX 50,GGBR4,GERDAU,PN      N1,1258208269,1.279,,
2026-06-12,IBXL,IBrX 50,HAPV3,HAPVIDA,ON      NM,271662290,0.134,,
2026-06-12,IBXL,IBrX 50,ITSA4,ITAUSA,PN      N1,5970738360,3.294,,
2026-06-12,IBXL,IBrX 50,ITUB4,ITAUUNIBANCO,PN      N1,5349695485,9.245,,
2026-06-12,IBXL,IBrX 50,KLBN11,KLABIN S/A,UNT     N2,804572623,0.576,,
2026-06-12,IBXL,IBrX 50,RENT3,LOCALIZA,ON      NM,978479038,1.704,,
2026-06-12,IBXL,IBrX 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.645,,
2026-06-12,IBXL,IBrX 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.085,,
2026-06-12,IBXL,IBrX 50,POMO4,MARCOPOLO,PN      N2,728266241,0.180,,
2026-06-12,IBXL,IBrX 50,MBRF3,MARFRIG,ON      NM,761175338,0.520,,
2026-06-12,IBXL,IBrX 50,BEEF3,MINERVA,ON      NM,454804863,0.073,,
2026-06-12,IBXL,IBrX 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.603,,
2026-06-12,IBXL,IBrX 50,MULT3,MULTIPLAN,ON      N2,320022221,0.389,,
2026-06-12,IBXL,IBrX 50,NATU3,NATURA,ON      NM,838359453,0.305,,
2026-06-12,IBXL,IBrX 50,PETR3,PETROBRAS,ON  EJ  N2,3478483761,6.947,,
2026-06-12,IBXL,IBrX 50,PETR4,PETROBRAS,PN  EJ  N2,4410960450,7.860,,
2026-06-12,IBXL,IBrX 50,PRIO3,PRIO,ON      NM,757265605,2.005,,
2026-06-12,IBXL,IBrX 50,RADL3,RAIADROGASIL,ON      NM,1313915830,0.988,,
2026-06-12,IBXL,IBrX 50,RDOR3,REDE D OR,ON      NM,1091469308,1.585,,
2026-06-12,IBXL,IBrX 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.703,,
2026-06-12,IBXL,IBrX 50,SBSP3,SABESP,ON      NM,3506733260,4.167,,
2026-06-12,IBXL,IBrX 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.460,,
2026-06-12,IBXL,IBrX 50,SUZB3,SUZANO S.A.,ON  ATZ NM,612918471,1.080,,
2026-06-12,IBXL,IBrX 50,VIVT3,TELEF BRASIL,ON,707125712,1.022,,
2026-06-12,IBXL,IBrX 50,TIMS3,TIM,ON      NM,777451080,0.757,,
2026-06-12,IBXL,IBrX 50,TOTS3,TOTVS,ON      NM,533997411,0.685,,
2026-06-12,IBXL,IBrX 50,UGPA3,ULTRAPAR,ON      NM,1067870496,1.138,,
2026-06-12,IBXL,IBrX 50,VALE3,VALE,ON      NM,4268646710,14.353,,
2026-06-12,IBXL,IBrX 50,VBBR3,VIBRA,ON      NM,1192004780,1.502,,
2026-06-12,IBXL,IBrX 50,WEGE3,WEG,ON      NM,1485954732,2.685,,
2026-06-13,IBXL,IBrX 50,ALOS3,ALLOS,ON      NM,478558715,0.554,,
2026-06-13,IBXL,IBrX 50,ABEV3,AMBEV S/A,ON,4273841357,3.036,,
2026-06-13,IBXL,IBrX 50,ASAI3,ASSAI,ON      NM,1338623499,0.464,,
2026-06-13,IBXL,IBrX 50,AXIA3,AXIA ENERGIA,ON  ATZ NM,1863816444,4.145,,
2026-06-13,IBXL,IBrX 50,B3SA3,B3,ON      NM,4997059816,3.255,,
2026-06-13,IBXL,IBrX 50,BBSE3,BBSEGURIDADE,ON      NM,616248544,0.999,,
2026-06-13,IBXL,IBrX 50,BBDC3,BRADESCO,ON      N1,1464429403,0.971,,
2026-06-13,IBXL,IBrX 50,BBDC4,BRADESCO,PN      N1,5100889966,3.884,,
2026-06-13,IBXL,IBrX 50,BBAS3,BRASIL,ON      NM,2842496541,2.366,,
2026-06-13,IBXL,IBrX 50,BRAV3,BRAVA,ON      NM,462883017,0.416,,
2026-06-13,IBXL,IBrX 50,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.575,,
2026-06-13,IBXL,IBrX 50,CMIG4,CEMIG,PN      N1,1904057894,0.874,,
2026-06-13,IBXL,IBrX 50,COGN3,COGNA ON,ON      NM,1915914094,0.192,,
2026-06-13,IBXL,IBrX 50,CPLE3,COPEL,ON      NM,2969406694,1.855,,
2026-06-13,IBXL,IBrX 50,CSAN3,COSAN,ON      NM,2242671999,0.320,,
2026-06-13,IBXL,IBrX 50,CYRE3,CYRELA REALT,ON      NM,281609283,0.257,,
2026-06-13,IBXL,IBrX 50,EMBJ3,EMBRAER,ON      NM,711833141,2.218,,
2026-06-13,IBXL,IBrX 50,ENGI11,ENERGISA,UNT     N2,325503046,0.660,,
2026-06-13,IBXL,IBrX 50,ENEV3,ENEVA,ON      NM,1913352180,2.009,,
2026-06-13,IBXL,IBrX 50,EQTL3,EQUATORIAL,ON      NM,1247728993,2.069,,
2026-06-13,IBXL,IBrX 50,GGBR4,GERDAU,PN      N1,1258208269,1.285,,
2026-06-13,IBXL,IBrX 50,HAPV3,HAPVIDA,ON      NM,271662290,0.132,,
2026-06-13,IBXL,IBrX 50,ITSA4,ITAUSA,PN      N1,5970738360,3.295,,
2026-06-13,IBXL,IBrX 50,ITUB4,ITAUUNIBANCO,PN      N1,5349695485,9.290,,
2026-06-13,IBXL,IBrX 50,KLBN11,KLABIN S/A,UNT     N2,804572623,0.581,,
2026-06-13,IBXL,IBrX 50,RENT3,LOCALIZA,ON      NM,978479038,1.703,,
2026-06-13,IBXL,IBrX 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.646,,
2026-06-13,IBXL,IBrX 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.084,,
2026-06-13,IBXL,IBrX 50,POMO4,MARCOPOLO,PN      N2,728266241,0.183,,
2026-06-13,IBXL,IBrX 50,MBRF3,MARFRIG,ON      NM,761175338,0.521,,
2026-06-13,IBXL,IBrX 50,BEEF3,MINERVA,ON      NM,454804863,0.073,,
2026-06-13,IBXL,IBrX 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.598,,
2026-06-13,IBXL,IBrX 50,MULT3,MULTIPLAN,ON      N2,320022221,0.389,,
2026-06-13,IBXL,IBrX 50,NATU3,NATURA,ON      NM,838359453,0.307,,
2026-06-13,IBXL,IBrX 50,PETR3,PETROBRAS,ON      N2,3478483761,6.872,,
2026-06-13,IBXL,IBrX 50,PETR4,PETROBRAS,PN      N2,4410960450,7.769,,
2026-06-13,IBXL,IBrX 50,PRIO3,PRIO,ON      NM,757265605,1.987,,
2026-06-13,IBXL,IBrX 50,RADL3,RAIADROGASIL,ON      NM,1313915830,0.981,,
2026-06-13,IBXL,IBrX 50,RDOR3,REDE D OR,ON      NM,1091469308,1.592,,
2026-06-13,IBXL,IBrX 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.698,,
2026-06-13,IBXL,IBrX 50,SBSP3,SABESP,ON      NM,3506733260,4.131,,
2026-06-13,IBXL,IBrX 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.451,,
2026-06-13,IBXL,IBrX 50,SUZB3,SUZANO S.A.,ON  ATZ NM,612918471,1.088,,
2026-06-13,IBXL,IBrX 50,VIVT3,TELEF BRASIL,ON,707125712,1.014,,
2026-06-13,IBXL,IBrX 50,TIMS3,TIM,ON      NM,777451080,0.749,,
2026-06-13,IBXL,IBrX 50,TOTS3,TOTVS,ON      NM,533997411,0.681,,
2026-06-13,IBXL,IBrX 50,UGPA3,ULTRAPAR,ON      NM,1067870496,1.132,,
2026-06-13,IBXL,IBrX 50,VALE3,VALE,ON      NM,4268646710,14.455,,
2026-06-13,IBXL,IBrX 50,VBBR3,VIBRA,ON      NM,1192004780,1.486,,
2026-06-13,IBXL,IBrX 50,WEGE3,WEG,ON      NM,1485954732,2.708,,
