data_captura,data_referencia,codigo_ativo,label,valor
2026-07-28,2000-08-01,FUNCEX12_XPT12,Exportações Preços Índice,56.85
2026-07-28,2000-09-01,FUNCEX12_XPT12,Exportações Preços Índice,56.18
2026-07-28,2000-10-01,FUNCEX12_XPT12,Exportações Preços Índice,54.98
2026-07-28,2000-11-01,FUNCEX12_XPT12,Exportações Preços Índice,54.87
2026-07-28,2000-12-01,FUNCEX12_XPT12,Exportações Preços Índice,55.88
2026-07-28,2001-01-01,FUNCEX12_XPT12,Exportações Preços Índice,56.06
2026-07-28,2001-02-01,FUNCEX12_XPT12,Exportações Preços Índice,55.1
2026-07-28,2001-03-01,FUNCEX12_XPT12,Exportações Preços Índice,55.81
2026-07-28,2001-04-01,FUNCEX12_XPT12,Exportações Preços Índice,53.75
2026-07-28,2001-05-01,FUNCEX12_XPT12,Exportações Preços Índice,53.62
2026-07-28,2001-06-01,FUNCEX12_XPT12,Exportações Preços Índice,53.32
2026-07-28,2001-07-01,FUNCEX12_XPT12,Exportações Preços Índice,53.57
2026-07-28,2001-08-01,FUNCEX12_XPT12,Exportações Preços Índice,52.99
2026-07-28,2001-09-01,FUNCEX12_XPT12,Exportações Preços Índice,52.75
2026-07-28,2001-10-01,FUNCEX12_XPT12,Exportações Preços Índice,51.68
2026-07-28,2001-11-01,FUNCEX12_XPT12,Exportações Preços Índice,51.21
2026-07-28,2001-12-01,FUNCEX12_XPT12,Exportações Preços Índice,50.67
2026-07-28,2002-01-01,FUNCEX12_XPT12,Exportações Preços Índice,50.25
2026-07-28,2002-02-01,FUNCEX12_XPT12,Exportações Preços Índice,50.43
2026-07-28,2002-03-01,FUNCEX12_XPT12,Exportações Preços Índice,49.79
2026-07-28,2002-04-01,FUNCEX12_XPT12,Exportações Preços Índice,50.77
2026-07-28,2002-05-01,FUNCEX12_XPT12,Exportações Preços Índice,50.95
2026-07-28,2002-06-01,FUNCEX12_XPT12,Exportações Preços Índice,52.41
2026-07-28,2002-07-01,FUNCEX12_XPT12,Exportações Preços Índice,51.56
2026-07-28,2002-08-01,FUNCEX12_XPT12,Exportações Preços Índice,50.79
2026-07-28,2002-09-01,FUNCEX12_XPT12,Exportações Preços Índice,51.35
2026-07-28,2002-10-01,FUNCEX12_XPT12,Exportações Preços Índice,51.4
2026-07-28,2002-11-01,FUNCEX12_XPT12,Exportações Preços Índice,51.2
2026-07-28,2002-12-01,FUNCEX12_XPT12,Exportações Preços Índice,50.21
2026-07-28,2003-01-01,FUNCEX12_XPT12,Exportações Preços Índice,51.83
