data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-02,NVDA,NVIDIA,222.82000732421875
2026-06-28,2026-06-03,NVDA,NVIDIA,214.75
2026-06-28,2026-06-04,NVDA,NVIDIA,218.66000366210938
2026-06-28,2026-06-05,NVDA,NVIDIA,205.10000610351562
2026-06-28,2026-06-08,NVDA,NVIDIA,208.63999938964844
2026-06-28,2026-06-09,NVDA,NVIDIA,208.19000244140625
2026-06-28,2026-06-10,NVDA,NVIDIA,200.4199981689453
2026-06-28,2026-06-11,NVDA,NVIDIA,204.8699951171875
2026-06-28,2026-06-12,NVDA,NVIDIA,205.19000244140625
2026-06-28,2026-06-15,NVDA,NVIDIA,212.4499969482422
2026-06-28,2026-06-16,NVDA,NVIDIA,207.41000366210938
2026-06-28,2026-06-17,NVDA,NVIDIA,204.64999389648438
2026-06-28,2026-06-18,NVDA,NVIDIA,210.69000244140625
2026-06-28,2026-06-22,NVDA,NVIDIA,208.64999389648438
2026-06-28,2026-06-23,NVDA,NVIDIA,200.0399932861328
2026-06-28,2026-06-24,NVDA,NVIDIA,199.0
2026-06-28,2026-06-25,NVDA,NVIDIA,195.74000549316406
2026-06-28,2026-06-26,NVDA,NVIDIA,192.52999877929688
2026-06-28,2026-05-29,META,META,632.510009765625
2026-06-28,2026-06-01,META,META,600.469970703125
2026-06-28,2026-06-02,META,META,597.6300048828125
2026-06-28,2026-06-03,META,META,622.97998046875
2026-06-28,2026-06-04,META,META,627.5700073242188
2026-06-28,2026-06-05,META,META,593.0
2026-06-28,2026-06-08,META,META,585.3900146484375
2026-06-28,2026-06-09,META,META,584.5900268554688
2026-06-28,2026-06-10,META,META,570.97998046875
2026-06-28,2026-06-11,META,META,568.4299926757812
2026-06-28,2026-06-12,META,META,566.97998046875
2026-06-28,2026-06-15,META,META,593.47998046875
2026-06-28,2026-06-16,META,META,600.2100219726562
2026-06-28,2026-06-17,META,META,567.5800170898438
2026-06-28,2026-06-18,META,META,577.219970703125
2026-06-28,2026-06-22,META,META,563.8499755859375
2026-06-28,2026-06-23,META,META,562.2000122070312
2026-06-28,2026-06-24,META,META,557.6699829101562
2026-06-28,2026-06-25,META,META,542.8699951171875
2026-06-28,2026-06-26,META,META,550.25
2026-06-28,2026-05-29,TSLA,TESLA,435.7900085449219
2026-06-28,2026-06-01,TSLA,TESLA,415.8800048828125
2026-06-28,2026-06-02,TSLA,TESLA,423.739990234375
2026-06-28,2026-06-03,TSLA,TESLA,423.70001220703125
2026-06-28,2026-06-04,TSLA,TESLA,418.45001220703125
2026-06-28,2026-06-05,TSLA,TESLA,391.0
2026-06-28,2026-06-08,TSLA,TESLA,408.95001220703125
2026-06-28,2026-06-09,TSLA,TESLA,396.67999267578125
2026-06-28,2026-06-10,TSLA,TESLA,381.5899963378906
2026-06-28,2026-06-11,TSLA,TESLA,399.1499938964844
2026-06-28,2026-06-12,TSLA,TESLA,406.42999267578125
2026-06-28,2026-06-15,TSLA,TESLA,411.1499938964844
2026-06-28,2026-06-16,TSLA,TESLA,404.6600036621094
2026-06-28,2026-06-17,TSLA,TESLA,396.3800048828125
2026-06-28,2026-06-18,TSLA,TESLA,400.489990234375
2026-06-28,2026-06-22,TSLA,TESLA,405.04998779296875
2026-06-28,2026-06-23,TSLA,TESLA,381.6099853515625
2026-06-28,2026-06-24,TSLA,TESLA,375.5299987792969
2026-06-28,2026-06-25,TSLA,TESLA,375.1199951171875
2026-06-28,2026-06-26,TSLA,TESLA,379.7099914550781
2026-06-28,2026-05-29,NFLX,NETFLIX,86.0199966430664
2026-06-28,2026-06-01,NFLX,NETFLIX,85.8499984741211
2026-06-28,2026-06-02,NFLX,NETFLIX,83.33000183105469
2026-06-28,2026-06-03,NFLX,NETFLIX,81.5199966430664
2026-06-28,2026-06-04,NFLX,NETFLIX,81.55999755859375
2026-06-28,2026-06-05,NFLX,NETFLIX,82.18000030517578
2026-06-28,2026-06-08,NFLX,NETFLIX,82.63999938964844
2026-06-28,2026-06-09,NFLX,NETFLIX,81.41000366210938
2026-06-28,2026-06-10,NFLX,NETFLIX,82.0
2026-06-28,2026-06-11,NFLX,NETFLIX,81.2699966430664
2026-06-28,2026-06-12,NFLX,NETFLIX,80.33999633789062
2026-06-28,2026-06-15,NFLX,NETFLIX,81.66999816894531
2026-06-28,2026-06-16,NFLX,NETFLIX,78.72000122070312
2026-06-28,2026-06-17,NFLX,NETFLIX,76.95999908447266
2026-06-28,2026-06-18,NFLX,NETFLIX,77.37999725341797
2026-06-28,2026-06-22,NFLX,NETFLIX,72.87999725341797
2026-06-28,2026-06-23,NFLX,NETFLIX,72.81999969482422
2026-06-28,2026-06-24,NFLX,NETFLIX,71.83999633789062
2026-06-28,2026-06-25,NFLX,NETFLIX,70.9000015258789
2026-06-28,2026-06-26,NFLX,NETFLIX,73.80999755859375
2026-06-28,2026-05-29,JPM,JPMORGAN,299.30999755859375
2026-06-28,2026-06-01,JPM,JPMORGAN,296.5799865722656
2026-06-28,2026-06-02,JPM,JPMORGAN,300.9599914550781
