data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1951-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.00185e-13
2026-08-01,1951-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.026115e-13
2026-08-01,1951-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.05038e-13
2026-08-01,1951-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.026115e-13
2026-08-01,1951-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.977585e-13
2026-08-01,1951-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.00185e-13
2026-08-01,1951-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.013983e-13
2026-08-01,1951-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.05038e-13
2026-08-01,1951-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.062512e-13
2026-08-01,1951-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.09891e-13
2026-08-01,1952-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.171704e-13
2026-08-01,1952-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.208102e-13
2026-08-01,1952-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.208102e-13
2026-08-01,1952-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.208102e-13
2026-08-01,1952-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.220234e-13
2026-08-01,1952-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.232366e-13
2026-08-01,1952-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.268764e-13
2026-08-01,1952-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.280896e-13
2026-08-01,1952-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.268764e-13
2026-08-01,1952-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.280896e-13
2026-08-01,1952-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.341558e-13
2026-08-01,1952-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.365823e-13
2026-08-01,1953-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.390088e-13
2026-08-01,1953-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.414353e-13
2026-08-01,1953-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.475015e-13
2026-08-01,1953-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.475015e-13
2026-08-01,1953-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.462883e-13
2026-08-01,1953-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.49928e-13
2026-08-01,1953-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.54781e-13
2026-08-01,1953-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.644869e-13
2026-08-01,1953-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.681266e-13
2026-08-01,1953-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.754061e-13
2026-08-01,1953-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.790458e-13
2026-08-01,1953-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.85112e-13
2026-08-01,1954-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.934773e-13
2026-08-01,1954-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.007416e-13
2026-08-01,1954-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.065531e-13
2026-08-01,1954-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.181759e-13
2026-08-01,1954-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.239874e-13
2026-08-01,1954-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.283459e-13
2026-08-01,1954-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.327045e-13
2026-08-01,1954-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.356102e-13
2026-08-01,1954-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.443274e-13
2026-08-01,1954-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.457802e-13
2026-08-01,1954-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.530445e-13
2026-08-01,1954-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.58856e-13
2026-08-01,1955-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.646674e-13
2026-08-01,1955-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.646674e-13
2026-08-01,1955-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.675731e-13
2026-08-01,1955-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.748374e-13
2026-08-01,1955-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.748374e-13
2026-08-01,1955-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.748374e-13
2026-08-01,1955-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.79196e-13
2026-08-01,1955-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.864603e-13
2026-08-01,1955-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.951774e-13
2026-08-01,1955-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,3.99536e-13
2026-08-01,1955-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.009889e-13
2026-08-01,1955-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.024417e-13
2026-08-01,1956-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.09706e-13
2026-08-01,1956-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.213289e-13
2026-08-01,1956-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.271403e-13
2026-08-01,1956-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.285932e-13
2026-08-01,1956-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,4.416689e-13
