data_captura,conjunto,arquivo_origem,registro_hash,codigo,codigo_isin,data_mov,emissao,num_de_oper,num_oper_com_corretagem,pu_lastro,pu_max,pu_med,pu_min,quant_neg_com_corretagem,quant_negociada,sigla,taxa_max,taxa_med,taxa_min,valor_negociado,valor_par,vencimento
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,aa8b0f0044f44b079741a26a,950199,BRSTNCNTF1P8,01/06/2026,15/01/2016,17,5,"1015,82416668","1019,83432400","1019,70865000","1019,22448100",250000,478122,NTN-F,,,,,"1000,00000000",01/01/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,d43cd4efc030a551a30bb9ea,950199,BRSTNCNTF1Q6,01/06/2026,05/01/2018,6,0,"951,94813503","965,30188300","965,05242700","962,75939400",0,7270,NTN-F,,,,,"1000,00000000",01/01/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,e1f8e9b8c204b5e2bb0b9702,950199,BRSTNCNTF204,01/06/2026,10/01/2020,45,1,"899,77475235","917,33476100","914,74219000","912,74378800",20500,1487817,NTN-F,,,,,"1000,00000000",01/01/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,2f92c83bd2dbb1f822acf958,950199,BRSTNCNTF212,01/06/2026,07/01/2022,11,0,"856,84581959","877,15072900","875,82198600","873,22547700",0,70824,NTN-F,,,,,"1000,00000000",01/01/2033
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,8fb02edf844e35595e798e08,950199,BRSTNCNTF238,01/06/2026,05/01/2024,14,0,"825,36140837","851,12373700","847,73760600","847,03945200",0,135070,NTN-F,,,,,"1000,00000000",01/01/2035
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,da0a5419d7ca2883c9e885e0,950199,BRSTNCNTF2K7,01/06/2026,09/01/2026,15,1,"800,21209008","830,52832000","828,67380300","823,94746100",50000,547107,NTN-F,,,,,"1000,00000000",01/01/2037
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,a835797a47d900f4470d886d,210100,BRSTNCLF1RF7,02/06/2026,13/03/2020,27,4,"19126,10695798","19130,04363600","19129,99050400","19129,02973200",253,392091,LFT,"0,0255","0,0055","0,0047",,"19130,25406900",01/09/2026
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,9fae23d266f442adbee39b87,210100,BRSTNCLF1RG5,02/06/2026,03/07/2020,70,7,"19117,79236807","19158,52858400","19129,00118500","19125,56715600",1450,77441,LFT,"0,0335","0,0089","-0,2008",,"19130,25406900",01/03/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,9685501330533409ee6caa3d,210100,BRSTNCLF1RH3,02/06/2026,02/07/2021,93,8,"19108,75095985","19177,98405200","19127,88882300","19124,28542900",3683,195403,LFT,"0,0251","0,0099","-0,1997",,"19130,25406900",01/09/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,18a838f820348aff49806d5a,210100,BRSTNCLF1RI1,02/06/2026,05/01/2022,59,6,"19097,38073641","19125,05063900","19123,98500800","19122,39153400",186,108020,LFT,"0,0237","0,0188","0,0157",,"19130,25406900",01/03/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,d1df44eaf15e51f9b028b6dd,210100,BRSTNCLF1RK7,02/06/2026,06/04/2022,66,4,"19082,64611983","19121,39676100","19116,82438000","19023,27048900",5619,140000,LFT,"0,2500","0,0313","0,0206",,"19130,25406900",01/09/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,71200aba30ec3c8c09600d9c,210100,BRSTNCLF1RL5,02/06/2026,05/10/2022,71,9,"19064,99800787","19107,56558700","19106,52856200","19105,05952400",7588,367995,LFT,"0,0484","0,0456","0,0436",,"19130,25406900",01/03/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,1de1616aa95bf72b31da0c04,210100,BRSTNCLF1RM3,02/06/2026,05/07/2023,70,3,"19046,53736158","19097,12046800","19095,72090800","19094,15527900",282,146128,LFT,"0,0584","0,0559","0,0536",,"19130,25406900",01/09/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,bb0b46199cb358924cfec789,210100,BRSTNCLF1RO9,02/06/2026,10/01/2024,90,9,"19029,93839491","19089,04750100","19086,57546700","19080,95540400",1499,120404,LFT,"0,0694","0,0615","0,0580",,"19130,25406900",01/03/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,a1cf27c0a7a5652334596a15,210100,BRSTNCLF1RQ4,02/06/2026,03/04/2024,30,0,"19020,53312795","19083,28929500","19080,97726100","19079,21455100",0,4981,LFT,"0,0674","0,0650","0,0620",,"19130,25406900",01/06/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,b9a16e3175fe0905253789ad,210100,BRSTNCLF1RR2,02/06/2026,03/07/2024,33,3,"19010,00200829","19074,58502900","19074,24195500","19073,93460100",1344,4252,LFT,"0,0699","0,0695","0,0691",,"19130,25406900",01/09/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,c69e9b915f36bd74bb4b4572,210100,BRSTNCLF1RT8,02/06/2026,02/10/2024,25,0,"19002,89890770","19072,13635700","19071,49451000","19070,81627900",0,20170,LFT,"0,0696","0,0688","0,0681",,"19130,25406900",01/12/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,0b8b2b88980d05183727e431,210100,BRSTNCLF1RU6,02/06/2026,08/01/2025,42,0,"18991,46796795","19103,24215000","19063,26800800","19058,76430900",0,40998,LFT,"0,0795","0,0745","0,0300",,"19130,25406900",01/03/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,fbb5ab3313a794946871d662,210100,BRSTNCLF1RW2,02/06/2026,02/04/2025,17,0,"18979,83166065","19056,37302700","19056,11430700","19053,63740100",0,10709,LFT,"0,0810","0,0783","0,0781",,"19130,25406900",01/06/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,963a277206374edff9b27e9d,210100,BRSTNCLF1RX0,02/06/2026,02/07/2025,33,6,"18969,98470065","19060,61994400","19049,42451300","19046,73137900",7164,89560,LFT,"0,0840","0,0813","0,0700",,"19130,25406900",01/09/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,78de208d73bf1a96c669535c,210100,BRSTNCLF1RZ5,02/06/2026,08/10/2025,69,6,"18950,21160890","19034,25845400","19033,96857500","19028,11764200",39613,145479,LFT,"0,0980","0,0924","0,0921",,"19130,25406900",01/12/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,4706eb67d615b37187f323a5,210100,BRSTNCLF1S08,02/06/2026,07/01/2026,33,4,"18938,39110383","19026,31939800","19024,97169600","19021,44118300",5047,40183,LFT,"0,1000","0,0967","0,0955",,"19130,25406900",01/03/2032
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,e7b133dd101cd729a2278b16,210100,BRSTNCLF1S16,02/06/2026,08/04/2026,46,0,"18919,90279883","19011,03432500","19010,17498400","19009,67607700",0,370312,LFT,"0,1062","0,1057","0,1050",,"19130,25406900",01/06/2032
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,24be2f171e66deb5e28b0ec8,100000,BRSTNCLTN848,02/06/2026,06/01/2023,80,0,"989,01499485","989,44978700","989,39720200","989,38660600",0,5062771,LTN,"14,3900","14,3745","14,2980",,"1000,00000000",01/07/2026
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,d7c96298d0a8459a79db1216,100000,BRSTNCLTN8G4,02/06/2026,05/07/2024,15,1,"954,43543166","957,30483800","956,96162400","956,33929100",325,3508489,LTN,"14,1510","13,9310","13,8100",,"1000,00000000",01/10/2026
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,2b950600a0f9fa71cdc486f0,100000,BRSTNCLTN8I0,02/06/2026,10/01/2025,91,0,"892,79689286","899,12578200","899,03015700","897,04817800",0,6153954,LTN,"14,1410","13,8347","13,8200",,"1000,00000000",01/04/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,8429c7fc7529d93b8364bb21,100000,BRSTNCLTN871,02/06/2026,07/07/2023,11,1,"862,58705445","870,12545600","869,27275000","868,99698800",150,25616,LTN,"14,0030","13,9692","13,8650",,"1000,00000000",01/07/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,a110509d28443f2c7fa4ea9b,100000,BRSTNCLTN8L4,02/06/2026,04/07/2025,19,1,"832,66544029","842,10537100","839,91296700","839,53004300",15000,397368,LTN,"14,0625","14,0233","13,8000",,"1000,00000000",01/10/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,db304f0066e18fa9d2522955,100000,BRSTNCLTN897,02/06/2026,05/01/2024,27,1,"805,08207896","815,12157500","814,03176200","813,09540500",15000,121444,LTN,"13,9975","13,9144","13,8180",,"1000,00000000",01/01/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,00d0fa851fe1fd365f245e9d,100000,BRSTNCLTN8M2,02/06/2026,09/01/2026,13,0,"778,16314115","788,74993100","787,95016800","787,33245200",0,1397562,LTN,"13,9630","13,9141","13,8510",,"1000,00000000",01/04/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,6c69b3bf06a05f71d936e1e5,100000,BRSTNCLTN8F6,02/06/2026,05/07/2024,16,2,"752,68868475","763,06193900","762,93880200","762,88857000",20150,705476,LTN,"13,9575","13,9538","13,9450",,"1000,00000000",01/07/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,28850fdd35730f28fb1f502d,100000,BRSTNCLTN806,02/06/2026,11/02/2022,48,1,"703,86946395","716,21471000","714,71209800","713,12118900",22000,2453950,LTN,"14,0985","13,9993","13,9060",,"1000,00000000",01/01/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,7bbc7679043b33d1d82eb624,100000,BRSTNCLTN8K6,02/06/2026,04/07/2025,36,2,"657,79920112","670,90284500","669,23160000","667,37129200",3511,373439,LTN,"14,1510","14,0470","13,9540",,"1000,00000000",01/07/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,23635e64a868510f61d1ec98,100000,BRSTNCLTN8A7,02/06/2026,05/01/2024,73,2,"614,44643972","628,64420400","626,78637100","624,90675400",100000,6154573,LTN,"14,1540","14,0575","13,9625",,"1000,00000000",01/01/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,667b1896033636d02cf0c3d0,100000,BRSTNCLTN8J8,02/06/2026,10/01/2025,47,0,"465,39480457","481,16134100","480,26154000","479,17598200",0,2017735,LTN,"14,1700","14,1234","14,0850",,"1000,00000000",01/01/2032
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,83637e13eae4237ffc1e33f7,760199,BRSTNCNTB4U6,02/06/2026,06/01/2016,67,1,"4758,75589389","4763,58016000","4760,80479200","4760,11193900",149,73453,NTN-B,,,,,"4704,56825700",15/08/2026
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,12635a73eb845b1a562f1ab3,760199,BRSTNCNTB682,02/06/2026,12/01/2022,41,1,"4637,35041744","4651,85626100","4651,16929100","4646,25520200",68,183663,NTN-B,,,,,"4704,56825700",15/05/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,c3b8e2cff78da0fbe1117bb8,760198,BRSTNCNTB625,02/06/2026,22/02/2018,2,0,"3946,12110382","3992,70554500","3990,90196500","3989,45910100",0,153,NTN-B,,,,,"4704,56825700",15/08/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,9563402a043a48309accf017,760199,BRSTNCNTB4X0,02/06/2026,10/01/2018,224,2,"4579,75350785","4621,32443900","4612,03295700","4603,03692300",30035,811219,NTN-B,,,,,"4704,56825700",15/08/2028
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,ade4c51464280d9055d83a14,760199,BRSTNCNTB716,02/06/2026,17/01/2024,127,1,"4460,06209934","4509,08824600","4499,93493800","4491,56311300",55,453833,NTN-B,,,,,"4704,56825700",15/05/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,50c3c6ae3245eb5a75011862,760199,BRSTNCNTB3B8,02/06/2026,10/02/2010,326,5,"4422,04327467","4487,59943200","4473,66991600","4463,13785800",4585,825722,NTN-B,,,,,"4704,56825700",15/08/2030
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,a343fe023b9fa50a0786f6e4,760199,BRSTNCNTB7X3,02/06/2026,14/01/2026,178,0,"4316,31807183","4388,46965700","4373,41688500","4361,70537300",0,1822523,NTN-B,,,,,"4704,56825700",15/05/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,8a35161d5b046683b48a6034,760199,BRSTNCNTB674,02/06/2026,05/01/2022,89,0,"4308,26407183","4401,82820600","4385,19898900","4359,12426200",0,77507,NTN-B,,,,,"4704,56825700",15/08/2032
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,3fc8d312df9460e5b82ed6b1,760198,BRSTNCNTB7W5,02/06/2026,11/07/2025,2,0,"2728,53341684","2836,57529000","2834,50746400","2780,74401200",0,108,NTN-B,,,,,"4704,56825700",15/05/2033
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,760958f74c5e473abc4bfeb4,760199,BRSTNCNTB6B1,02/06/2026,04/01/2023,133,1,"4206,22545914","4305,84578300","4289,04558400","4263,86851300",10000,590125,NTN-B,,,,,"4704,56825700",15/05/2033
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,c097fbe08a7f79cf004e8d55,760199,BRSTNCNTB0O7,02/06/2026,07/03/2006,119,3,"4141,64318989","4255,71937400","4240,79579600","4208,10801500",143,278243,NTN-B,,,,,"4704,56825700",15/05/2035
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,9afbe75dea8646b12be0860d,760199,BRSTNCNTB7Y1,02/06/2026,14/01/2026,42,0,"4086,24453766","4213,38348600","4201,46767700","4177,44611100",0,79922,NTN-B,,,,,"4704,56825700",15/05/2037
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,19c9bee26e82b8719517dea5,760199,BRSTNCNTB3C6,02/06/2026,10/02/2010,62,1,"4095,86775157","4233,63128900","4215,46202700","4201,03945000",3,89806,NTN-B,,,,,"4704,56825700",15/08/2040
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,492e615254aa5b5d62420864,760198,BRSTNCNTB2U0,02/06/2026,15/08/2004,2,0,"1146,75215755","1316,87167500","1311,16257600","1307,63252400",0,212,NTN-B,,,,,"4704,56825700",15/05/2045
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,6c499766becced821d9eeca8,760199,BRSTNCNTB0A6,02/06/2026,15/08/2004,42,1,"3937,01858177","4115,30597400","4098,09308800","4077,26879200",122,8501,NTN-B,,,,,"4704,56825700",15/05/2045
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,4b02c6c1adb34a675d880e40,760198,BRSTNCNTB476,02/06/2026,29/05/2012,1,0,"792,41440354","956,43151100","956,43151100","956,43151100",0,19,NTN-B,,,,,"4704,56825700",15/08/2050
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,b564b4c934720cb4d2139462,760199,BRSTNCNTB3D4,02/06/2026,10/02/2010,235,3,"3965,61978000","4162,72858600","4144,49717500","4115,54662600",15019,71678,NTN-B,,,,,"4704,56825700",15/08/2050
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,a7119d5154d2800f164d2f86,760198,BRSTNCNTB6D7,02/06/2026,17/05/2023,1,0,"565,91770397","710,74463000","710,74463000","710,74463000",0,6,NTN-B,,,,,"4704,56825700",15/05/2055
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,78c4254b07b41bcab2a3497a,760199,BRSTNCNTB4Q4,02/06/2026,14/01/2015,40,2,"3869,92144280","4097,39862900","4042,75702300","4032,91331400",2500,22379,NTN-B,,,,,"4704,56825700",15/05/2055
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,8a13ead2e1e288959c25a404,760198,BRSTNCNTB7P9,02/06/2026,23/09/2024,2,0,"384,98325493","505,56751300","501,18324200","499,16900000",0,2284,NTN-B,,,,,"4704,56825700",15/08/2060
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,40f55b5e75d437552bfe3281,760199,BRSTNCNTB690,02/06/2026,12/01/2022,239,3,"3900,65865849","4130,13674700","4088,81937200","4074,06481600",1542,43378,NTN-B,,,,,"4704,56825700",15/08/2060
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,19b7859f3a796a59e39e1efa,950199,BRSTNCNTF1P8,02/06/2026,15/01/2016,16,0,"1015,98439643","1020,31159900","1019,79337800","1019,55578400",0,80619,NTN-F,,,,,"1000,00000000",01/01/2027
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,cda7a023e49cc975e4eee887,950199,BRSTNCNTF1Q6,02/06/2026,05/01/2018,39,2,"949,62464330","964,85618800","963,01909500","960,63625200",55200,474191,NTN-F,,,,,"1000,00000000",01/01/2029
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,b04ddcaef50872517fdf14db,950199,BRSTNCNTF204,02/06/2026,10/01/2020,37,3,"897,42556138","917,35402200","913,53959700","910,95586900",154000,2535203,NTN-F,,,,,"1000,00000000",01/01/2031
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,b7cd622f0904cb5cb1b17256,950199,BRSTNCNTF212,02/06/2026,07/01/2022,36,2,"854,27165225","877,20490200","874,65516000","872,84568100",52700,459704,NTN-F,,,,,"1000,00000000",01/01/2033
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,11069288fedb5340aec261e5,950199,BRSTNCNTF238,02/06/2026,05/01/2024,47,0,"822,71562418","854,34890300","847,75903600","845,77361900",0,437976,NTN-F,,,,,"1000,00000000",01/01/2035
2026-06-03,bacen_negociacao_tpf_extragrupo_mes_corrente,NegE202606.CSV,55c39d94a5005843b323e541,950199,BRSTNCNTF2K7,02/06/2026,09/01/2026,41,0,"797,75372205","831,94412200","826,36314000","822,10824400",0,915099,NTN-F,,,,,"1000,00000000",01/01/2037
